Country,parameter,Jan-10,Feb-10,Mar-10,Apr-10,May-10,Jun-10,Jul-10,Aug-10,Sep-10,Oct-10,Nov-10,Dec-10,Jan-11,Feb-11,Mar-11,Apr-11,May-11,Jun-11,Jul-11,Aug-11,Sep-11,Oct-11,Nov-11,Dec-11,Jan-12,Feb-12,Mar-12,Apr-12,May-12,Jun-12,Jul-12,Aug-12,Sep-12,Oct-12,Nov-12,Dec-12,Jan-13,Feb-13,Mar-13,Apr-13,May-13,Jun-13,Jul-13,Aug-13,Sep-13,Oct-13,Nov-13,Dec-13,Jan-14,Feb-14,Mar-14,Apr-14,May-14,Jun-14,Jul-14,Aug-14,Sep-14,Oct-14,Nov-14,Dec-14,Jan-15,Feb-15,Mar-15,Apr-15,May-15,Jun-15,Jul-15,Aug-15,Sep-15,Oct-15,Nov-15,Dec-15,Jan-16,Feb-16,Mar-16,Apr-16,May-16,Jun-16,Jul-16,Aug-16,Sep-16,Oct-16,Nov-16,Dec-16,Jan-17,Feb-17,Mar-17,Apr-17,May-17,Jun-17,Jul-17,Aug-17,Sep-17,Oct-17,Nov-17,Dec-17,Jan-18,Feb-18,Mar-18,Apr-18,May-18,Jun-18,Jul-18,Aug-18,Sep-18,Oct-18,Nov-18,Dec-18,Jan-19,Feb-19,Mar-19,Apr-19,May-19,Jun-19,Jul-19,Aug-19,Sep-19,Oct-19,Nov-19,Dec-19,Jan-20,Feb-20,Mar-20,Apr-20,May-20,Jun-20,Jul-20,Aug-20,Sep-20,Oct-20,Nov-20,Dec-20,Jan-21,Feb-21,Mar-21,Apr-21,May-21,Jun-21,Jul-21,Aug-21,Sep-21,Oct-21,Nov-21,Dec-21,Jan-22,Feb-22,Mar-22,Apr-22,May-22,Jun-22,Jul-22,Aug-22,Sep-22,Oct-22,Nov-22,Dec-22,Jan-23,Feb-23,Mar-23,Apr-23,May-23,Jun-23,Jul-23,Aug-23,Sep-23
Bhutan,HDD_16,214.7,142.2,83.14,44.45,29.05,14.54,10.47,10.42,18.78,46.1,84.94,177.3,262.7,144.5,99.7,71.46,33.29,13.1,11.55,13.81,17.89,53.49,109.5,195.2,273.1,158.9,119.4,67.55,36.43,11.6,9.824,10.05,18.5,60.52,116.8,199.2,255.6,135.2,97.28,67.89,32.92,10.57,10.38,12.46,18.89,51,102.4,204.4,216.6,166.6,114.5,70.89,36.96,9.603,9.079,13.07,21.83,61.56,100.6,176.4,223.8,155,100.2,70.38,31.62,14.11,11.04,12.63,16.32,56.06,94.79,215.6,260.2,134.9,96.95,48.49,37.79,12.27,11.63,9.21,16.23,46.8,88.78,137.7,221.7,124.6,121.5,58.72,34.73,11.89,10.07,9.719,13.67,44.86,103.1,135.4,234.2,139.4,105.9,67.24,39.94,11.85,8.437,8.601,16.14,67.09,110.7,208.9,238.6,159.6,120.1,66.59,34.78,12.7,11.18,7.975,19.4,49.26,80.4,220.9,249.9,183.7,114.8,84.57,46.01,13.91,9.991,7.738,13.97,34.65,104.7,179.5,212.8,154.2,106.9,72.49,41.99,12.94,9.465,9.687,16,37.67,99.89,192,256.4,225.5,86.66,49.28,31.81,14.82,8.8,8.131,14.76,48.04,97.27,165.2,213.2,131.3,103.6,65.13,44.28,15.87,9.27,8.995,14.18
Bolivarian Republic of Venezuela,HDD_16,0.3247,0.07473,0.05203,0.0714,0.04677,0.1312,0.2283,0.1719,0.2077,0.1375,0.2053,0.2594,0.4179,0.3965,0.466,0.2993,0.1073,0.1131,0.2136,0.2216,0.1718,0.2278,0.1904,0.289,0.4586,0.4121,0.3526,0.1759,0.1294,0.21,0.2146,0.1923,0.1756,0.1323,0.1217,0.2476,0.2964,0.2666,0.1053,0.08747,0.08206,0.1163,0.2213,0.1688,0.1348,0.1598,0.1915,0.3526,0.3901,0.2655,0.1838,0.08788,0.09087,0.118,0.1631,0.1657,0.1866,0.1804,0.1684,0.2518,0.3648,0.2401,0.2392,0.2094,0.1012,0.1215,0.149,0.1162,0.05237,0.09208,0.1614,0.1975,0.1925,0.1085,0.04467,0.05643,0.06544,0.1937,0.2157,0.1501,0.1245,0.1437,0.1917,0.2763,0.5982,0.3871,0.3837,0.205,0.1614,0.2337,0.3061,0.2661,0.2178,0.2596,0.2402,0.3411,0.4807,0.5124,0.3189,0.3684,0.2494,0.3116,0.2621,0.2591,0.209,0.1881,0.2095,0.6347,0.5268,0.3121,0.2839,0.1937,0.162,0.1823,0.3058,0.2696,0.1691,0.3547,0.2842,0.3429,0.4053,0.3155,0.2406,0.147,0.08124,0.1894,0.2763,0.208,0.2444,0.314,0.2576,0.4317,0.5693,0.4164,0.5452,0.3253,0.2429,0.3145,0.342,0.2912,0.3055,0.2348,0.333,0.3636,0.5995,0.4416,0.335,0.2807,0.2085,0.3893,0.3328,0.375,0.3097,0.2539,0.2363,0.5912,0.5925,0.4332,0.3752,0.2669,0.1259,0.1591,0.16,0.1361,0.1502
Bonaire Saint Eustatius and Saba,HDD_16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bosnia and Herzegovina,HDD_16,505.2,411.1,330.8,164.5,72.48,28.87,5.106,7.595,52.78,224.7,222.5,469.9,482.5,424.9,332.4,140.2,77.85,5.695,7.067,1.981,9.297,196.1,365.3,409.6,500,589.2,264.8,179,80.66,3.685,0.6915,0.4334,26.97,127.6,214.1,481.8,430.7,399.2,346.2,138.2,62.8,29.48,0.7714,0.7316,42.3,107.2,265.4,435.1,355.7,276,244,154.5,94.54,17.55,2.699,1.986,42.1,128.1,224.7,406.9,445.9,401.6,325.6,195.2,44.14,18.26,0.2964,1.025,48.15,155.8,278.9,414.9,453.7,280.9,302.2,123.5,85.42,6.592,6.689,8.98,44.37,195.5,296.5,487.9,665.3,330,230.4,199.5,49.4,4.442,2.041,2.428,55.27,157.8,313.9,420.9,386.8,446.5,358.3,65.95,17.54,14.92,1.406,3.324,45.26,107.3,263.4,460.6,525.8,353.6,253,158.1,128.7,4.879,3.777,0.8728,30.53,106.5,186.9,378.6,468.5,311.9,298.8,157.8,81.75,17.19,7.239,0.3137,22.59,146.7,298.6,363.2,460.6,315.2,348.6,246.7,71.32,11.09,0.02968,13.09,28.24,216.5,272.5,407.8,476,327.2,353.2,196.6,32.9,0.8124,2.089,0.4496,55.96,83.02,255.2,333.1,391.1,375,268.7,211.2,55.3,6.827,0.267,1.81,6.469
Botswana,HDD_16,0,0,0,2.505,10.2,82.21,58.13,25.49,0.0544,0.0652,0,0,0,0,0,1.454,19.8,81.64,106.1,35.2,0.0881,0.05566,0.000002374,0,0,0,0.07455,0.1089,9.681,57.61,51.39,33.76,2.462,0.03852,0,0,0,0,0,1.52,5.937,40.97,36.71,25.27,4.576,0.04547,0,0,0,0,0,1.05,8.944,60.52,73.24,15.39,2.211,0.00471,0.008219,0,0,0,0,0.00913,0.1772,53.93,37.63,12.3,2.934,0,0,0,0,0,0,0.1083,9.59,34.49,62.4,13.42,0.08363,0.01285,0,0,0,0,0,1.287,12.14,28.17,29.98,12.08,0.02116,0.6484,0.5278,0,0,0,0,0,6.565,40.62,66.3,7.671,6.16,0.07785,0,0,0,0,0,0,3.655,37.51,37.92,0.4073,2.449,0.0006456,0,0.276,0,0,0,0.8962,14.84,70.98,76.88,20.99,1.677,0.07551,0,0,0,0.0001244,0,0.06767,14.69,48.14,91.87,13.14,0.04558,0.3307,0,0.01753,0,0,0,1.633,24.48,75.4,30.45,12.99,0.7991,0,0,0,0,0,0,0.04455,6.418,33.25,65.12,18.97,1.47
Bouvet Island,HDD_16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Brazil,HDD_16,0.0001886,0.0007544,0.0001261,1.057,5.108,12.98,11.12,16.77,2.804,2.568,0.3938,0.2716,0,0,0.006408,0.1853,6.543,18.98,15.23,14.14,6.274,0.7233,1.146,0.03618,0.003525,0,0.3041,1.475,3.938,10.22,17.71,2.674,4.614,0.3525,0.0532,0.0006105,0.001713,0.0006643,0.07467,0.6836,4.994,6.061,20.03,16.05,5.415,1.164,0.2157,0.0006236,0.0008636,0.0006598,0.08488,0.8002,5.169,7.51,10.09,7.484,1.003,0.8339,0.01662,0.02064,0.0004241,0,0.002051,0.1515,2.553,7.813,6.572,0.9458,2.831,0.9114,0.1273,0.00396,0.00004692,0.00003856,0.00154,3.41,7.035,25.01,15,8.774,4.32,1.162,0.4011,0.06426,0,0,0.01711,1.168,1.034,6.915,11.92,5.221,0.254,0.4007,0.08163,0.0005576,0.000224,0.002194,0.01047,0.01765,4.848,10.73,9.958,12.33,2.457,0.7109,0.03891,0.05159,0,0.001581,0.01591,0.01614,1.08,3.028,16.82,11.51,4.061,0.3752,0.03438,0.003077,0.00154,0.02035,0.000236,0.9995,8.624,6.351,13.23,10.34,2.685,0.6095,0.7085,0.01922,0.0004844,0.0003601,0.01125,0.5033,6.51,13.82,25.71,7.811,1.555,1.454,0.2295,0.01431,0.007063,0.0000613,0.1806,0.9818,13.32,14.82,5.419,13.64,9.267,1.138,2.921,0.004302,0.001061,0.08825,0.0000008358,0.7068,3.196,9.694,9.418,6.664,1.732
British Indian Ocean Territory,HDD_16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
British Virgin Islands,HDD_16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Brunei Darussalam,HDD_16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bulgaria,HDD_16,512.1,396.1,321.9,146.4,38.77,9.654,1.632,0.6971,18.16,198.6,157.2,441.8,498.7,427.8,334,195.3,63.8,4.647,2.394,0.6644,5.493,194.4,379.8,420.2,550.8,563.2,296.7,115.3,44.18,1.131,0,0.1113,9.026,73.12,235.8,496.3,470,347.5,307.8,128.9,13.84,11.22,0.5289,0.05042,20.15,137.7,229.6,458.1,421.7,317.2,243.6,150,56.94,10.18,0.4679,0.209,33.06,153.2,283.8,409.9,454.8,391.2,332.4,181.9,21.8,8.53,0.3163,1.625,18.56,152.2,215,386.5,517.3,255.8,270.5,89.15,69.71,4.107,0.1107,0.9825,29.82,163.7,295.3,495.5,638.2,378.1,236.3,179.5,44.83,5.093,2.02,1.359,29.35,140.5,281.3,382.1,445.3,386.5,324.2,63.22,11.46,5.505,0.1784,0.0241,33.45,100.6,301.1,462.9,485.4,359,235.9,169,57.18,3.876,1.991,0.1031,14.23,81.13,166.7,379.6,447.6,330,276.2,185,62.87,11.72,0.5098,0.06994,9.394,89.38,307.2,352,429,341.9,364,214.9,41.16,17.47,0.1051,0.04554,27.49,196.8,252.8,407,466.1,342.8,398.9,167.7,48.08,0.9958,1.536,0.3222,33.36,98.81,210.8,355.2,357.2,357.9,270.8,194.1,67.16,3.266,0.1806,0.8875,3.18
Burkina Faso,HDD_16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Burundi,HDD_16,0,0,0.02364,0,0,0,0,0,0.02253,0,0,0,0,0,0,0,0.005399,0,0,0,0,0.002039,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.008012,0,0,0,0,0,0,0,0,0.1039,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00262,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002425,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cambodia,HDD_16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cameroon,HDD_16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006559,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00006767,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Canada,HDD_16,664.3,562.2,424.6,246.7,139.7,42.1,10.69,15.58,86.8,229.2,438.4,649.9,740.8,641.8,571.8,341.3,151.4,43.3,11.99,9.657,52.82,224.2,376.8,543.7,649.4,560.7,413.5,305.9,113.3,40.29,5.566,7.83,69.69,243.7,459.4,607.4,684.6,591.6,539.3,355.9,120.8,42.28,9.611,7.527,71.67,229.9,467.2,718.2,746.4,703.4,655.9,340.8,143.6,33.89,5.106,12.13,79.66,202.2,476.7,571.4,742.7,753.3,551.2,318.1,110.6,35.97,7.879,10.09,61.57,236.5,375.1,486.6,656.8,563.1,472.6,333.4,130.1,35.18,8.735,8.649,65.46,234.9,345.9,646.4,638.1,552.9,575.2,291.9,151.6,37.2,5.812,10.63,62.76,184,460.1,693.1,715.6,599.8,542.3,399.3,93.57,39.56,7.227,12.05,99,291.3,481,598.6,725.9,700.3,566.6,332.9,172.1,45.93,10.53,13.66,72.84,258.2,488.4,599.8,648.5,596.7,505.5,357.5,174.2,42.37,10.25,14.09,76.23,275.9,384,548.6,627.9,662.2,467.8,289.1,156.5,21.25,5.939,12.07,50.65,188.1,411.8,621.5,783.1,624.2,517.3,345.6,135.6,35.29,5.835,3.86,59.64,206.9,426.8,624.9,599.6,590.5,549.9,303.5,115.8,30.18,5.975,7.884,48.08
Cape Verde,HDD_16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cayman Islands,HDD_16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Central African Republic,HDD_16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Chad,HDD_16,0.2943,0.2369,0.03101,0,0,0,0,0,0,0.00001235,0.0007008,0.5659,2.454,0.0614,0.001973,0.0007868,0,0,0,0,0,0.00003638,0.2535,1.193,2.11,0.1229,0.1058,0,0,0,0,0,0,0,0.01836,1.128,1.039,0.2523,0.00003671,0,0,0,0,0,0,0.00006109,0.0009868,1.813,1.183,0.3307,0.01359,0.000002232,0,0,0,0,0,0.00002936,0.1443,0.873,4.711,0.0916,0.01969,0.02046,0,0,0,0,0,0.0001285,0.02276,3.082,3.589,1.011,0.002593,0,0,0,0,0,0,0.0003139,0.002527,0.9534,0.817,0.9349,0.01077,0.0009894,0,0,0,0,0,0.001334,0.1301,0.5674,2.95,0.1629,0.004771,0,0,0,0,0,0,0,0.01417,1.373,0.983,0.6666,0.007524,0.000005554,0,0,0,0,0,0,0.00192,0.7515,3.208,1.007,0.03419,0.0000112,0,0,0,0,0,0.0005369,0.05545,0.3348,0.7592,1.203,0.05168,0.002223,0,0,0,0,0,0,0.0001027,1.318,3.579,1.476,0.2177,0,0,0,0,0,0,0.002305,0.0373,1.073,1.573,1.021,0.001501,0.0002992,0,0,0,0,0
Chile,HDD_16,21.82,23.34,26.41,113,208.8,263.5,346,263.6,202.8,140.4,79.37,60.6,21.7,19.46,50.41,114.1,189.9,276.1,333.4,278.9,178,137.8,64.42,24.24,16.59,21.69,26.08,102.2,165.2,233.1,292.5,262.9,165.7,151.2,58.97,46.59,15.33,19.12,41.61,94.63,192.9,253.7,276.7,259.5,208.1,127.1,73.97,25.74,20.08,23.43,52.35,113.5,189.6,282.5,277.1,226.7,193.4,99.71,74.86,41.69,15.21,17.5,23.41,64.8,167.1,219.7,268.8,218.5,186.2,157.6,80.73,34.43,15.07,14.83,24.82,116.2,161.3,269.3,262.6,212.1,135.4,109.8,49.77,32.63,16.03,15.92,35.44,84.7,208.9,262,268.6,260.2,190.8,150.3,66.17,28.91,20,15.41,41.23,86,162.3,277.8,285.3,242.8,164.7,134.1,57.44,32.5,24.24,16.1,35.77,85.5,176.1,247.4,266.4,213,182.7,123,46.57,25.86,18.23,17.04,23.5,71.58,140.7,264.3,274.1,255.8,178.1,117.7,57.27,33.18,24.92,21.76,41.27,82.86,176.8,232.6,285.3,241,190.1,121.8,57.05,25.59,22.6,19.05,45.35,117.2,207.4,268,301.8,259.2,213.5,127,47,23.13,19.35,16.36,27.98,77.2,169.8,200.4,227.2,200,180.9
Chinese Taipei,HDD_16,26.94,23.28,14.11,1.657,0.002824,0.001475,0,0,0,0.3861,0.479,31.4,69.92,24.39,26.97,2.026,0.003539,0,0,0,0.0003804,0.009209,0.09962,20.23,31.63,31.83,10.13,0.04825,0.00003172,0,0,0,0.00006697,0.02399,0.6828,19.43,23.15,6.192,6.621,1.377,0.08242,0,0,0,0.000001869,0.07439,6.38,32.11,33.8,37.91,13.59,0.2004,0.01685,0,0,0,0,0.01652,0.3808,33.13,30.48,26.75,10.66,1.327,0.001998,0,0,0,0,0.009081,2.168,11.24,41.15,51.83,26.67,0.01722,0.002081,0,0,0,0,0.0003428,0.2288,8.052,16.95,28.46,11.42,1.875,0.000674,0.00002861,0,0,0,0.07631,0.4974,14.46,35.91,49.87,9.727,1.401,0.0005539,0,0,0,0,0.06012,0.2035,7.338,11.83,4.058,4.788,0.3109,0.0339,0,0,0,0,0.005326,0.5894,8.367,24.56,17.62,3.447,2.467,0.0002586,0,0,0,0.0003294,0.01786,0.1376,15.91,53.87,7.07,4.773,0.2238,0.00002026,0,0,0,0,0.02012,2.034,13.22,17.45,25.72,3.847,3.388,0.4657,0.00007862,0,0,0,0.05074,0.0434,30.58,38.97,18.06,5.825,0.5021,0.00496,0,0,0,0
Colombia,HDD_16,17.02,8.571,9.639,13.54,14.36,20.65,25.73,25.06,23.06,22.24,22.76,24.85,23.04,21.53,23.62,21.17,18.48,19.55,24.98,21.8,21.42,23.6,21.67,20.6,22.92,23.02,23.92,21.71,21.23,21.94,24.8,24.03,23.66,21.43,18.49,22.05,20.2,19.36,17.05,15.36,20.73,19.95,25.35,23.15,19.97,21.23,20.92,22.78,21.44,19.05,18.77,17.86,18.34,19.76,21.36,23.51,19.53,21.48,18.73,21.68,23.6,16.69,18.3,16.89,15.99,18.68,18.55,17.51,15.13,16.4,16.29,17.64,12.99,10.62,9.957,12.74,15.86,20.81,23.44,19.69,18.29,17.82,18.13,21.01,23.11,17.89,22.08,17.28,17.53,19.06,22.49,20.28,17.68,21.52,18.27,21.47,25.02,19.99,20.83,22.64,21.77,22.06,23.73,25.41,20.98,18.67,16.61,23.15,20.63,14.63,17.32,15.5,17.97,18.93,23.03,24.37,19.73,24.65,18.58,18.64,18.84,15.3,15.75,14.69,14.27,18.86,20.41,18.47,20.91,18.86,19.03,20.07,21.42,18.5,26.62,19.21,17.99,21.89,22.57,21.36,19.82,19.72,20.1,18.26,24.09,22.74,21.67,20.71,19.66,26.92,24.83,25.85,24.21,23.27,22.14,26.46,27.98,20.79,22.22,18.23,13.97,15.23,17.27,13.66,12.63
Comoros,HDD_16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cook Islands,HDD_16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Costa Rica,HDD_16,0.08874,0.0002329,0.01195,0,0,0,0,0,0,0,0.0553,0.754,0.1054,0.08425,0.2772,0.003548,0,0,0,0,0,0.0185,0.005573,0.007048,0.3097,0.1533,0.08779,0.0006495,0,0,0,0,0,0,0.08802,0.01579,0.08129,0.1442,0.09902,0,0,0,0,0,0,0,0.0004631,0.00538,0.1222,0.1663,0.005854,0.002612,0,0,0,0,0,0,0,0.005256,0.1563,0.05591,0.08183,0.001436,0,0,0,0,0,0,0,0,0.02141,0.06187,0.0002436,0.000009876,0,0,0,0,0,0,0.0002013,0.001135,0.1203,0.05642,0.07061,0.0007395,0,0,0,0,0,0.001164,0,0.4923,0.2023,0.3833,0.1426,0.001213,0,0,0,0,0,0.000352,0,0.02684,0.1637,0.07502,0.01359,0.0004744,0,0,0,0,0,0,0,0,0.004399,0.002361,0.004438,0,0,0,0,0,0,0,0,0.00236,0.06803,0.03946,0.2077,0.007318,0,0,0,0,0,0,0.0005909,0.002785,0.2245,0.2586,0.03542,0,0,0,0,0,0,0,0,0.009853,0.1371,0.1568,0.04374,0.02099,0,0,0,0,0
