Country,parameter,Jan-10,Feb-10,Mar-10,Apr-10,May-10,Jun-10,Jul-10,Aug-10,Sep-10,Oct-10,Nov-10,Dec-10,Jan-11,Feb-11,Mar-11,Apr-11,May-11,Jun-11,Jul-11,Aug-11,Sep-11,Oct-11,Nov-11,Dec-11,Jan-12,Feb-12,Mar-12,Apr-12,May-12,Jun-12,Jul-12,Aug-12,Sep-12,Oct-12,Nov-12,Dec-12,Jan-13,Feb-13,Mar-13,Apr-13,May-13,Jun-13,Jul-13,Aug-13,Sep-13,Oct-13,Nov-13,Dec-13,Jan-14,Feb-14,Mar-14,Apr-14,May-14,Jun-14,Jul-14,Aug-14,Sep-14,Oct-14,Nov-14,Dec-14,Jan-15,Feb-15,Mar-15,Apr-15,May-15,Jun-15,Jul-15,Aug-15,Sep-15,Oct-15,Nov-15,Dec-15,Jan-16,Feb-16,Mar-16,Apr-16,May-16,Jun-16,Jul-16,Aug-16,Sep-16,Oct-16,Nov-16,Dec-16,Jan-17,Feb-17,Mar-17,Apr-17,May-17,Jun-17,Jul-17,Aug-17,Sep-17,Oct-17,Nov-17,Dec-17,Jan-18,Feb-18,Mar-18,Apr-18,May-18,Jun-18,Jul-18,Aug-18,Sep-18,Oct-18,Nov-18,Dec-18,Jan-19,Feb-19,Mar-19,Apr-19,May-19,Jun-19,Jul-19,Aug-19,Sep-19,Oct-19,Nov-19,Dec-19,Jan-20,Feb-20,Mar-20,Apr-20,May-20,Jun-20,Jul-20,Aug-20,Sep-20,Oct-20,Nov-20,Dec-20,Jan-21,Feb-21,Mar-21,Apr-21,May-21,Jun-21,Jul-21,Aug-21,Sep-21,Oct-21,Nov-21,Dec-21,Jan-22,Feb-22,Mar-22,Apr-22,May-22,Jun-22,Jul-22,Aug-22,Sep-22,Oct-22,Nov-22,Dec-22,Jan-23,Feb-23,Mar-23,Apr-23,May-23,Jun-23,Jul-23,Aug-23,Sep-23
Cook Islands,Global horizontal irradiance (surface),911504,778399,908053,776786,677669,654664,663712,771245,878425,865386,998843,980768,956189,932702,921772,816393,667482,646261,703737,795028,942787,947964,917680,943450,893646,964555,813834,778537,621359,634598,641067,769091,842618,958149,1024024,877907,837881,937420,889539,790168,686112,638657,609093,715300,843289,918983,983801,974687,899544,967222,767564,792087,695678,654956,645237,708234,897888,955133,955171,863074,919141,954844,761162,776534,674877,605475,643317,713967,888640,903685,923606,966443,898210,822540,783626,684354,627007,591655,592451,740705,858050,1000375,903707,925836,957252,869978,878294,732316,673077,619587,691230,728636,895534,905020,917572,909309,955882,789609,919567,753662,685733,641384,646320,731831,885495,875374,989145,959632,861399,882072,880208,770483,613621,620325,634480,783155,822836,920501,945418,897186,836503,831890,843800,785257,690694,596927,620660,740775,835509,899771,963098,954694,1049089,910422,886522,818758,662028,633525,687505,743846,908759,949806,1010106,932504,856713,936439,917823,825175,668291,646145,669011,741487,906974,957355,1010309,925966,939423,1014804,850612,790778,658560,618159,655658,744135,806725
Costa Rica,Global horizontal irradiance (surface),758942,770037,846471,804113,677827,612688,595989,587861,597655,592192,495223,587112,720319,811415,897348,865252,724069,644118,620508,704896,659841,525902,560521,584348,766052,866235,910176,822762,722721,724164,647506,711334,695814,623125,555302,663417,785881,859243,864047,879591,732842,649867,634940,666932,682797,628542,650456,699655,763747,876675,939893,846354,767937,630174,671650,679895,641512,599553,587356,608845,746052,820594,901559,883909,740909,669487,645715,701808,687833,670776,628376,711059,774201,853541,907192,879400,731921,649857,647650,676600,690682,585446,499663,630247,778590,870740,902953,865486,627830,654148,626529,695803,668048,604840,602027,657575,640436,856873,930318,841380,715009,651048,655891,685498,689660,576538,651812,772644,812604,887812,928165,872250,603891,709322,687797,704402,691223,632216,655151,641919,719782,870649,971139,867525,686879,633959,686635,646242,684652,586816,534244,658794,759145,826797,903227,801029,723325,708048,678383,647565,691224,668600,621647,686118,794792,887521,910763,806031,672407,567177,652523,672730,673781,654926,537783,728692,759686,874767,862523,940576,836792,715880,689066,688755,760648
Cote d'Ivoire,Global horizontal irradiance (surface),812212,811911,831134,833300,778307,671870,647352,621197,642366,702315,735587,743027,829512,818178,846838,829820,785791,700443,629342,615738,689279,728494,745947,810051,843609,817300,874511,822678,732709,665534,589712,583857,677597,731894,728880,769190,862436,858718,806466,843262,744706,671810,607867,562210,681888,749923,715605,790609,775255,828824,861428,838914,764115,669698,629232,594870,662366,717955,717417,772372,846539,768362,843858,852450,776455,649087,645771,585599,691190,730708,742095,843703,846990,898875,830612,839484,751689,677567,641985,625093,656199,753822,742892,771435,820164,805353,842773,863867,767211,658817,652333,623007,673322,757538,717862,769966,835239,830663,822312,828661,740345,669410,610919,611377,637474,723368,736183,800518,811542,816390,870620,842966,759492,661869,630628,569977,673374,676640,769629,772928,863430,902940,810018,870849,797961,697534,605746,634402,659273,754624,769839,736746,816410,848380,848527,876089,836872,733042,625553,625160,700908,771954,786768,814091,876418,887274,884413,852450,771550,728137,630143,608918,659505,748862,788315,804923,862378,886738,857541,875493,804466,643846,659152,617014,716136
Croatia,Global horizontal irradiance (surface),204850,306053,549693,754626,804987,929781,980664,882440,573248,379320,241869,187747,225144,391785,571363,821762,952023,974427,947726,942455,708205,447529,290182,197368,258983,369489,661771,717828,901281,1039129,1020450,948594,623522,417833,239206,196616,215372,321204,484068,795910,829385,973820,1018205,890766,614963,420563,230227,214159,193585,300109,585185,721287,865687,971494,903480,833849,537344,421229,241301,187497,225477,346042,560743,802803,888240,1017734,1021829,853023,629963,354660,309482,218752,225150,304237,511472,776426,860983,954015,973659,873122,650726,386740,241354,236002,260103,356581,621368,773034,944283,1032156,1050696,927075,570865,462746,239853,209129,226387,303163,474470,837654,915237,913060,957679,866423,671785,446446,242371,192721,229436,409713,631126,736250,727848,1043790,986222,894732,646608,464782,222320,195962,263721,404144,597963,890980,877920,937782,1007689,843558,667902,412021,263906,161547,222971,375673,635252,755723,912108,1083848,991180,866536,691053,423443,225917,187154,270226,389824,670101,783267,936381,1036653,1046377,827165,598546,471454,223449,159520,217793,389105,570195,737914,802120,972213,1015650,868176,683060
Cuba,Global horizontal irradiance (surface),608451,694664,867606,945324,959652,998782,946851,949165,823657,694188,641697,598669,633873,784690,933452,1015681,1031641,920999,964775,944189,881904,659479,678643,597792,652905,758866,894812,925875,877131,895856,1003218,934486,882073,727322,644632,622691,645001,745548,880277,980789,974032,934818,941549,941934,815081,750448,632262,627924,621875,768185,890970,969249,969423,916535,1047057,969095,867078,757415,654725,609987,637572,740815,887062,1000695,987749,920784,1057224,989132,878016,725706,638213,600200,583615,697279,847508,981028,1006682,943758,1013491,921610,877498,702356,665449,628784,651748,767695,847548,932785,986627,957295,1015214,973476,806040,698186,609119,584051,542070,778831,910233,965019,768969,976853,1032374,971319,868231,745020,683056,585729,632384,768330,863673,967945,980270,1033491,1010453,952098,845871,721879,661186,601889,644799,750002,889046,1020953,910118,962442,957806,979455,858823,679326,571660,578658,643255,778550,912469,1000429,995969,957120,1011104,921494,899167,753941,624144,633893,648002,744833,882235,966018,935252,933540,1016353,989446,873060,778444,680726,623211,686525,800295,878849,1001814,963211,957746,1052410,948574,872124
Curacao/Netherlands Antilles,Global horizontal irradiance (surface),815050,899019,950188,873177,924358,947199,888362,965547,833807,792885,602389,662368,758260,846543,905617,895613,859770,902571,1003285,972641,941756,799340,705481,680015,756773,876403,857584,923120,955620,975889,971683,949170,981880,750326,780634,729748,801120,885349,893320,977556,935603,974358,1000187,1001868,932087,879075,771412,747826,799975,895460,988808,991426,968177,977723,999936,990729,945172,883075,788581,756936,799514,891891,977387,975482,969817,1010860,980653,1020924,978140,884588,750954,750427,824707,924912,984388,945409,918706,953241,964966,1027788,928275,839567,675022,701809,751418,896942,887614,977772,940268,955263,981126,953718,929848,882340,771087,722467,766271,836263,995822,963297,970165,1010670,980057,1001351,952231,794005,770741,789519,823001,908528,961648,985424,947189,926204,994510,1011568,982011,833666,805586,757721,786446,901351,985398,1001431,1029871,992343,990216,954047,960226,829936,723002,759007,787268,864190,931392,940686,972466,907694,973377,967456,966735,845857,807735,741982,805286,862997,957980,922345,945300,934484,985283,969436,949856,808660,693243,749242,798580,873755,962196,993029,990944,1010519,975415,1013825,1017476
Cyprus,Global horizontal irradiance (surface),390053,543321,813979,982075,1114081,1152337,1163315,1053768,880668,644154,531170,397873,425007,570129,795985,912191,1063809,1168860,1170459,1067402,873449,668803,475585,408853,409295,581215,819313,973875,1056250,1184399,1147034,1064172,895829,627578,475786,366378,424373,580032,795963,980460,1074986,1196511,1177636,1077287,876732,710332,491097,386385,434701,629499,804557,976917,1033929,1167558,1152397,1049328,851613,646177,473652,375043,424300,556345,754109,998636,1093455,1160330,1170252,1061069,887997,620022,506136,405953,413670,610670,815946,1011604,1069242,1191434,1157901,1061185,874519,685888,511600,363094,441081,591901,769058,975439,1075441,1187719,1180398,1059519,891898,655829,472310,390778,420278,540362,803999,993562,1092232,1133088,1158121,1054034,877240,659199,464179,360262,407261,541623,762267,922666,1125666,1137924,1166742,1058543,876757,641515,494789,366370,402958,529475,765826,971443,1112072,1192618,1172649,1063182,892358,683093,435609,381444,436326,623088,783339,996049,1158492,1189311,1162284,1066626,881702,680128,487998,346578,413049,570609,750357,1024378,1114167,1172971,1186947,1063105,893183,639028,475649,388978,442064,600174,767030,950361,1080898,1150232,1174296,1059188,880175
Czech Republic,Global horizontal irradiance (surface),149286,269600,478332,723758,563572,802077,831304,621203,449189,318839,149299,117397,141115,291843,506787,701025,870348,830787,702813,693350,523978,314260,197691,108389,149721,270763,496442,675899,857925,790641,802616,745511,513715,294084,143761,120927,126176,224669,417123,614483,656942,752138,923704,716066,427989,335372,141426,120476,137762,287911,498555,681555,714997,887528,833004,638389,457043,279259,141092,103030,124465,282939,466157,730873,729874,812376,893999,746364,498875,258420,180922,112335,143369,224799,426011,645424,810584,833048,808570,700330,548242,232562,154799,117989,177502,266715,442311,580032,824152,946475,806395,742631,423129,278125,144074,112532,121172,282967,417440,775277,858566,800714,889742,761838,536873,346702,166786,96570,144530,309105,445200,697051,661161,958239,842977,714258,507143,328702,147588,121216,146652,260103,506706,827177,782239,721612,825994,681988,516216,245901,163496,103647,144654,277873,484850,662716,745567,915029,812124,633845,510994,361875,149134,94702,137034,281753,557482,621518,841226,895044,849571,663959,456667,314262,156647,106650,124659,250862,431984,551736,811256,895038,848380,641611,581225
Democratic People's Republic of Korea,Global horizontal irradiance (surface),389330,478743,630772,765215,779283,902377,616327,624614,539031,523196,394543,322607,415230,523291,761983,825639,830462,776228,579858,607819,648839,564447,315952,339570,386356,570036,683764,813165,892999,804330,634784,609231,573635,536910,356463,316984,370618,520300,745935,808761,843369,848568,574624,706607,636887,536685,377252,338845,391205,507065,706475,860665,922587,780677,802082,721035,692395,537821,371167,343254,380526,512847,743838,826283,983772,845204,736305,675871,707812,542593,262542,319571,390138,533177,730173,822268,881081,834212,644874,684363,618233,494331,342992,310050,393243,547850,726476,835759,915955,938537,689813,594411,734004,506696,386472,338042,404952,549165,694925,799053,801168,817131,732440,643122,668359,549543,367807,333683,412913,541879,722533,822635,976401,860247,757122,714335,654483,524254,372874,316804,368657,493632,718706,859674,747964,857196,738858,536257,552668,562663,378239,343938,373658,542383,653168,820672,814584,791894,798067,648729,593069,477691,365178,330212,394913,561466,655492,868942,921890,686777,660395,668426,679856,493705,353076,356761,374282,541160,715251,773715,880230,847175,740565,560375,661190
Democratic Republic of the Congo,Global horizontal irradiance (surface),822527,785476,816856,805484,790660,743122,755692,832863,826678,827592,771180,777205,801537,831864,846049,818180,798558,757346,794629,803384,807600,772252,766840,781295,823055,837262,857815,822792,751978,775951,783725,780289,796108,794820,777317,763617,798397,866351,782884,800968,801136,818483,796511,810437,820384,815773,784123,766347,816360,837824,823376,773623,778332,779477,799662,774468,815979,823080,792600,791796,856328,842747,831252,784240,789188,759264,799384,833951,836957,793604,775841,780085,807104,846564,821200,766017,796518,794862,797495,812550,840822,859959,805084,805274,858299,828287,834699,802099,798027,769769,759616,771732,826122,810775,783280,784328,808686,821206,829984,760724,759456,789217,792449,803269,823540,817086,801918,749063,823526,847938,886600,821554,763817,781249,778181,787205,801631,762314,778366,731063,814184,828079,801796,799997,793363,785456,772505,784504,826676,830172,790817,785901,803531,882090,847826,823210,799688,795990,799933,805081,830985,839333,826916,803938,813969,840111,875465,786784,794883,797198,756951,796044,813502,867486,716810,769277,831476,887799,786962,792073,829966,732552,818802,834947,831483
Denmark,Global horizontal irradiance (surface),83253,171571,371936,651345,734475,931574,870837,609750,425785,239420,101798,69605,90628,165975,393112,697262,827170,914111,716690,628970,427667,247645,93672,56146,86622,196395,411448,629335,845761,843180,831269,682094,396821,215267,96793,57907,85947,184184,428226,671994,787380,880824,923434,683913,417058,221510,101389,50542,54498,188237,393267,641614,828067,945417,890574,644128,451496,205001,84285,55085,76735,172370,375033,699092,791687,879019,839454,729121,457137,216194,95587,51624,76420,213663,359272,619797,881146,869302,779924,666912,491942,200066,110307,61024,85756,163538,356368,648644,840027,820857,791400,654903,398109,205870,103875,55140,76962,204890,330604,641977,974612,981203,998537,645399,430224,255487,96611,52428,81861,203006,360013,747835,792643,940279,846794,667313,419625,226669,77619,57146,67522,167011,435658,731066,897633,924508,776693,729483,446542,224391,95366,38527,79230,204136,390971,735262,756563,918494,825591,661455,423932,227336,88469,51494,85215,184682,483459,700318,817554,892476,841516,706155,453417,245834,93336,56414,77937,195681,341109,704718,930683,1042933,807954,614279,478361
Djibouti,Global horizontal irradiance (surface),847295,785260,978287,984862,940344,872277,828354,882506,919955,939329,888178,819070,794418,876052,993865,1063514,971965,868590,881826,892004,916405,946711,819563,830180,801828,924727,1025004,1004745,997656,875200,864848,935863,909557,954012,872975,800900,811580,931234,928046,989342,984424,860977,854390,901394,924922,911882,802546,819106,806679,821156,966860,1046350,958986,887749,885898,928056,895086,908041,844777,829281,782859,911015,998445,1101443,942866,855923,903817,951645,911427,938941,822599,734759,752032,926307,994432,903004,958555,865930,843359,904478,906982,957522,856258,819022,895822,788685,973343,1085609,926773,886158,864578,915373,904199,927131,864846,856763,841914,919441,1014118,982241,948970,836388,876446,929399,919710,899438,854527,814573,858134,837973,972023,1006924,965291,826477,846702,913642,868499,888791,793734,771793,734936,874520,912532,933748,987039,847854,794944,900543,909623,958141,842854,776400,860038,868560,1065929,1027104,971150,887999,776816,933996,916376,910284,902511,817034,817583,933184,1017908,1071362,1062416,868118,810534,876134,905045,918886,865114,793485,813025,941990,868090,959043,936166,870762,902844,945189,896176
Dominica,Global horizontal irradiance (surface),759537,874162,971406,977455,970789,966920,926241,937490,871395,759179,728531,674416,749022,857459,947390,912112,877168,954275,880126,857393,875563,839439,700088,636514,771087,864518,906984,1001811,887364,1008309,982124,864266,942744,785867,802302,718672,755066,884410,981977,962990,939456,948321,979866,935598,907663,801078,783492,689978,760955,849269,981153,1021701,1009932,1005752,994198,915709,886946,832664,718057,717438,778798,861665,951948,996139,1013481,985936,990917,939987,953454,851934,725222,723049,762407,865832,945959,972229,931715,985782,961607,965747,888307,817069,685460,725116,773198,862565,954841,961073,959312,913375,969146,930079,824741,832844,786760,720922,744474,841693,965315,984341,1011917,964501,983030,973902,917633,843617,738005,731133,755688,868613,968793,1006906,931498,918706,947767,922903,938109,850106,777478,726007,758392,828824,945627,1033320,1023072,1003260,976087,961779,919363,762171,706400,740985,758738,841298,941010,1001351,1028839,909220,963860,955674,969904,846721,800423,734746,775137,858758,956142,993629,977206,993201,954156,946824,871554,809114,732748,762598,737798,864355,976498,993951,1021051,971155,937665,963514,955997
Dominican Republic,Global horizontal irradiance (surface),629486,745340,824511,905388,875202,892006,900588,933905,817623,763287,631411,571901,705569,790941,911671,986538,886049,840789,866433,866632,871542,756991,680822,642333,662053,771367,882428,873409,959403,993448,967417,862579,919041,728194,643696,648090,676977,821562,803483,963720,912117,934882,946692,953039,875565,763450,678312,654125,697020,787677,895693,951039,906471,970686,1005296,893665,884240,835911,684451,647516,672643,745532,879518,1001248,968007,992526,1001678,956745,910067,788758,656177,641630,683561,765993,864357,879055,892970,952228,980408,909830,918768,683430,568563,643243,698339,755513,832245,831269,917338,974566,961263,930158,823841,769536,590229,656110,609533,758308,876375,919096,932629,978179,989892,945269,848559,702752,701920,674300,687827,775492,856852,935756,882852,1001771,993089,963172,839804,808981,710511,633732,673188,763003,846874,978211,948890,1022330,962237,964471,875607,768860,586104,634392,684351,806252,876355,932129,955948,948374,966372,926518,905140,770135,722348,657529,705178,751172,854927,888433,942397,1003262,950746,939706,849205,766485,704577,686094,686017,807833,911959,948007,949595,981544,968158,903290,906696
Ecuador,Global horizontal irradiance (surface),725778,692191,722809,669551,619452,612665,624096,709290,769799,772372,715598,657896,724795,690108,758063,673613,646274,602193,605235,718233,750212,760558,767105,695873,644554,668061,677610,693424,631380,648515,643464,723088,787889,753396,741497,704601,643255,653632,690238,722021,641519,616600,609099,665380,749184,743089,750907,735525,660905,692281,702362,683468,624623,590861,630259,700947,764587,759123,727415,716021,658664,714628,692411,674544,633037,610179,623667,713519,813789,746419,728375,682263,714411,675105,687247,673735,665578,602592,623066,748070,755337,791213,792845,709078,660929,723227,687353,688146,649628,602487,622532,722804,734568,720598,731445,719258,682731,696443,732871,699211,620000,580226,615887,683065,790820,761128,685599,661843,636911,673553,697992,717450,653837,561645,612718,719129,783379,721551,688389,676493,699667,725018,729411,690330,636321,622627,638102,736469,773252,770551,755319,663186,680702,692825,680185,676663,633305,614506,644182,720991,742087,737067,709916,689697,718147,672914,656627,658037,609182,627436,639091,711102,802036,773279,779533,770285,720002,693470,677487,658058,627307,608952,650366,759988,816267
Egypt,Global horizontal irradiance (surface),683720,822136,996143,1110826,1207577,1210000,1174329,1108791,997144,843693,708295,631790,662619,795690,990774,1104782,1178841,1216373,1191684,1121828,1000780,846133,709599,631062,673913,792447,997547,1128094,1177411,1213999,1183286,1117216,1000222,833608,683228,616662,660191,827349,1007075,1134705,1200006,1219716,1185814,1112536,997981,860078,689022,616153,679568,827283,959394,1103590,1155827,1216265,1182878,1116263,995495,845509,701047,626648,676764,792004,951231,1144364,1193030,1209451,1189225,1102770,987912,828359,695876,612562,673696,825703,926078,1128996,1192749,1215085,1181018,1111608,999275,846254,689043,621445,673023,821444,981284,1104194,1186842,1211604,1185602,1106940,1005164,857929,706646,603680,683521,773460,993650,1126961,1163692,1202420,1179010,1104120,980431,837375,696545,618788,678732,787841,974733,1096173,1194384,1189714,1183032,1107422,1001659,833679,711287,631971,662597,799304,954713,1128070,1187431,1213473,1177328,1112238,991873,843659,686865,622407,688518,810126,989282,1143433,1210527,1216637,1178820,1116985,994046,843151,699433,611067,658281,818786,985958,1132952,1188622,1211719,1190317,1103913,997755,838592,696089,618699,676832,811029,976380,1113438,1165502,1183555,1190370,1108438,992482
El Salvador,Global horizontal irradiance (surface),843095,877401,1001020,904791,772208,769592,790276,723486,675328,843010,809570,828000,814069,884939,967708,939014,890672,786565,847676,830241,783779,647430,828662,791140,798703,862197,987754,975580,813730,858058,985250,877490,903817,788735,850259,811971,814102,894044,1000596,951079,902719,872409,931608,890598,735615,784958,770208,759470,821010,886218,970726,1000571,857202,863153,1009127,917294,768534,713373,809283,808769,820218,912221,940358,969376,974764,869072,952795,976743,791107,741001,748506,795342,818254,927457,914287,942277,928808,848902,953914,871566,853287,783876,769193,748230,833379,878288,959269,1003693,834098,714708,919456,879929,765589,673802,824689,781742,816178,903812,1016719,943699,881018,838525,990260,954811,848071,660707,807155,805703,836666,911376,1024958,956554,791466,921449,983017,928585,840145,722730,816840,793511,806755,923521,986259,991583,820161,788328,925366,841884,828263,706288,617406,792187,811125,906282,980684,944409,944117,822429,934770,846282,840004,804603,804373,781110,804298,869512,912370,951021,835099,705448,913617,841593,717672,787404,751406,791370,841290,939092,949919,1000394,973109,871176,923248,866990,921728
Equatorial Guinea,Global horizontal irradiance (surface),667456,720126,744950,746239,667912,586061,567072,604269,643090,611282,612676,674807,708873,696155,740038,761429,676333,588953,570737,600718,631915,594111,651176,669109,666218,687395,749038,726439,649861,600761,574775,583471,638375,621895,624863,646903,669851,715304,741914,706908,642819,597493,520223,596546,644572,600512,608850,651198,672652,731253,697283,723940,639104,565000,557245,598072,557655,570080,598770,607274,720149,684989,723289,739153,682310,545191,516944,534837,563825,600482,609588,651865,708360,728962,661721,669489,625561,593916,566789,571806,587760,607082,614638,673357,671650,748665,742286,696455,678696,582027,571952,551196,606727,596057,630988,638627,686748,697712,730921,712706,639375,596170,572190,600309,589808,619600,632819,640342,679503,719943,742945,741162,640587,618322,561199,600029,597307,619440,599164,644327,716731,737214,760762,715910,663528,597343,558894,643470,572439,598970,629670,650873,694382,742039,748629,734904,652707,592528,613417,603305,631252,611056,644068,662347,721984,796040,790532,702100,615166,593125,594126,653813,622431,565922,632974,694599,704876,810971,730600,752188,685272,613564,578694,582494,571411
Eritrea,Global horizontal irradiance (surface),787287,864182,989804,1021449,1040485,967971,805815,848877,907979,934575,869674,787347,756222,891675,942904,1064577,1017943,956746,902562,866930,906073,941141,799453,783030,768328,906463,978935,1060169,1056093,957378,865480,870507,923085,945273,826731,762217,784732,892088,983771,1065972,1058996,955434,895250,807712,918674,903671,823422,773455,792487,835384,991662,1049724,1022584,977497,873398,868184,903412,870298,826580,805074,777245,892727,989267,1077839,1021152,957548,951269,919919,940253,903850,808140,693457,735915,856214,999321,988984,1001218,968279,802487,847512,916673,915754,856379,799232,842934,780491,966993,1050876,981978,973345,913114,878745,915038,899768,847245,822932,761199,909004,1016457,1025704,1062180,935790,866164,867278,922825,897192,817580,754367,822509,848359,991170,1053352,1014447,929932,902232,816354,870223,865571,811521,735592,744083,833321,1011500,1044580,1020886,958846,832520,833527,938104,944270,844075,782501,818176,844629,1023035,1037457,997320,975047,814828,924511,915798,909179,848534,796968,750642,849316,1012416,1080782,1107023,969800,785275,806131,913986,913577,862516,769137,793106,883933,977886,1027971,1025887,952571,933471,924283,924123
Estonia,Global horizontal irradiance (surface),64610,145353,353303,595161,751589,824762,904535,632276,332058,210220,60272,35741,52842,187636,411939,625764,796979,932348,808371,620867,382113,191317,62985,32342,57004,159228,351674,574991,833311,851978,806917,573158,348815,166129,60007,34968,51679,158730,447937,611575,808287,883236,825995,657646,427840,174810,65932,30083,56423,121037,382700,695317,728325,782129,893249,640090,430882,171946,52375,32052,50188,138001,320720,547654,775848,880783,796486,764385,373768,225592,65027,33438,55244,130637,351665,585186,925067,858017,747253,558612,396746,176699,69744,31888,48821,143943,323905,602076,895839,864757,792515,603747,337150,153678,64213,31717,48364,163913,378422,607191,979969,927897,811946,642264,398960,188267,58874,28774,57528,155707,338566,720876,772384,938575,818354,659179,398920,173731,51383,27859,45913,140693,359995,642251,886291,871954,820641,636269,365780,179546,59811,27565,49691,156768,328621,636302,728520,975500,893999,546330,363555,198647,67098,35426,52942,150192,442124,653834,812066,919806,807987,682614,410682,167550,57701,32366,45354,147899,318392,671752,939605,1034231,814609,569375,405599
Ethiopia,Global horizontal irradiance (surface),901770,874863,933047,910133,820129,755151,682098,735980,845710,877015,890141,866870,909734,1008478,1005649,985916,841800,760627,741380,763570,848154,865042,797867,896883,945219,1043822,1055858,936824,880457,776702,692146,806332,860729,871198,849957,846876,909760,1001581,920427,909550,878861,731369,675755,735701,865942,833396,811946,899348,907983,927501,959539,934274,826221,784309,727268,766722,835793,811787,842225,889940,934712,1007845,1014769,945520,840718,781032,774685,828410,909038,841925,818839,817541,858660,992745,1000920,875997,813619,758056,701426,796825,874379,865871,875225,902309,996432,918097,1009778,952978,824478,787913,732014,760038,826108,842653,859993,942138,927520,966753,951563,865112,836309,720775,720905,783705,885129,853417,834112,848989,964553,959949,1008472,945862,851973,699823,723300,761910,830865,811865,788642,816831,868044,939553,955098,889281,861164,758595,647751,706107,839231,868681,876898,887015,946767,963414,1032269,931866,841473,793816,598662,828827,837212,874720,891797,901969,910315,985894,1027343,951706,937908,771307,643109,708166,835806,843037,871400,850747,938342,1031641,892957,904225,870626,770616,724359,813276,856950
Faeroe Islands,Global horizontal irradiance (surface),34174,149901,284516,478298,687176,662360,693099,491052,380075,171270,55555,17911,34605,109649,295681,517169,747456,746401,664227,538272,349154,146422,46542,17432,33329,101826,264683,561339,803826,822403,659643,533533,335356,157186,53250,18468,35821,116835,330123,589403,734962,706051,609038,482491,324159,126321,54150,15261,30248,116000,280912,477337,637347,695732,677157,605993,302880,160448,50739,17476,33896,115007,263389,545484,691084,669235,666235,531359,322540,147942,48288,16130,31911,127917,275040,564596,730170,835760,625222,546525,310590,174487,49460,13552,30377,116808,296053,489093,638247,784152,748206,579295,327779,142492,54402,16501,36940,116844,281359,528582,672635,705297,603856,571215,345676,158047,55650,15578,37274,105908,312467,514152,732805,677539,616235,540035,344250,153305,59842,15542,31940,120814,306579,531126,737889,774599,686689,530911,319754,137607,39186,15223,41312,122680,296572,528054,757121,719545,629583,533086,272545,145622,40114,16656,24562,124576,270240,499329,679394,665620,618990,566220,338126,153355,46923,16108,32801,107353,291897,546067,632834,893917,628212,481483,298193
Falkland Islands (Malvinas),Global horizontal irradiance (surface),978411,693923,549202,318077,176079,116724,125547,247714,487307,773162,909747,1085035,990494,798927,564895,316087,143544,106577,112760,245801,442988,779514,963547,1110883,998740,777179,513281,315804,160322,108202,142548,264859,432334,741370,999153,924973,975544,750852,502426,335721,165979,105495,140222,264149,444521,732302,995117,1009834,918148,750490,535928,253123,160739,99262,127463,202635,383494,707936,963031,1003032,914211,778839,545001,259510,147790,108129,124444,212863,433229,709252,963865,1099066,990047,789257,515232,303977,121451,102248,128470,250484,496117,718518,977933,1030429,969696,740560,455322,278829,159707,109637,138537,237671,480680,700133,846920,1136063,1005090,807818,587952,319048,148585,108577,126008,245503,463523,676742,1013260,1112363,954349,748117,522204,250249,163715,104510,124483,232059,442063,723551,936850,1067434,938779,746287,526998,321340,125191,110282,135955,255825,461450,751902,989330,958393,1022512,813592,543514,309247,145193,105646,136604,250696,435963,759226,955889,1078171,943446,776674,490112,292089,154506,110963,149883,251126,473611,759832,1042571,1070652,1000684,829590,598356,309220,173148,103978,141006,235872,451110
Fiji,Global horizontal irradiance (surface),1005307,957405,814835,703992,647469,594889,595875,778038,901476,837056,748799,914630,839308,874575,850014,741172,619751,585282,610749,669075,796786,884030,838814,951558,803323,791319,823260,667695,621029,542163,593915,705525,737484,874423,858057,966844,968100,813733,677451,755397,623040,572474,561503,675580,790897,789721,936255,957110,992119,860837,865790,729048,628729,581608,603736,712811,845341,820979,993787,899728,949614,835250,861028,790163,645010,537688,551025,597292,720027,867577,937211,959133,1026779,908788,851881,631199,686145,599731,613981,601780,841049,860345,1008846,842307,921764,703898,786641,797634,623997,561687,589699,694917,839978,932345,864463,892079,955654,797457,734359,674632,675762,563075,634229,729794,752998,771227,977416,888637,753827,843584,788993,685971,649537,575770,587729,674584,776644,804169,878493,942286,975421,1000464,705578,622643,596257,537104,595156,725070,753252,858950,963354,853371,808566,787722,796073,766266,547194,586276,621987,668998,809641,978325,941770,916673,817618,759485,681698,684904,629265,627453,636242,717295,869260,856794,1000768,940249,903202,752679,799750,783263,603494,541009,504295,618435,802319
